id_student,name,gender,region,highest_education,imd_band,age_band,disability
631212,Paula Frey,F,South Region,Lower Than A Level,10-20,0-35,N
631277,Mary Dildy,F,South East Region,Lower Than A Level,20-30%,35-55,N
631290,Loretta Dixon,F,Yorkshire Region,A Level or Equivalent,30-40%,0-35,N
631392,Kathleen Thomas,F,West Midlands Region,Lower Than A Level,70-80%,0-35,N
631446,Diana Lansdale,F,East Anglian Region,HE Qualification,90-100%,35-55,N
631454,Jack Uribe,M,East Anglian Region,A Level or Equivalent,10-20,0-35,Y
631542,Gerald Williams,M,North Western Region,A Level or Equivalent,10-20,35-55,Y
631554,Lenora Metz,F,South East Region,A Level or Equivalent,70-80%,0-35,N
631693,Wendy Graham,F,Yorkshire Region,Lower Than A Level,50-60%,35-55,N
631753,Janette Nichols,F,East Anglian Region,A Level or Equivalent,90-100%,35-55,Y
631756,James Mcdowell,M,Yorkshire Region,Lower Than A Level,0-10%,0-35,Y
631786,Jennifer Pelletier,F,East Anglian Region,A Level or Equivalent,0-10%,0-35,Y
631788,Casey Winchell,F,North Western Region,Lower Than A Level,0-10%,0-35,N
631935,Rosemarie Muir,F,London Region,Lower Than A Level,30-40%,0-35,N
631953,Barbara Moore,F,London Region,Lower Than A Level,20-30%,0-35,N
631978,Beatrice Wells,F,London Region,Lower Than A Level,0-10%,0-35,N
631992,James Hartrick,M,South Region,Lower Than A Level,20-30%,0-35,N
632152,Kathleen Moore,F,Yorkshire Region,Lower Than A Level,10-20,0-35,N
632153,Jaqueline Whitehead,F,West Midlands Region,Lower Than A Level,60-70%,35-55,N
632210,Bruce Stafford,M,London Region,Lower Than A Level,0-10%,35-55,N
632267,Joni Daggett,F,East Midlands Region,Lower Than A Level,20-30%,0-35,N
632475,Danielle Vazquez,F,South East Region,Lower Than A Level,30-40%,0-35,N
632483,Annie Allen,F,Yorkshire Region,A Level or Equivalent,40-50%,0-35,N
632485,Eric Rodriguez,M,Yorkshire Region,Lower Than A Level,30-40%,35-55,N
632512,Carlo Hudson,M,South West Region,Lower Than A Level,40-50%,0-35,N
632514,Irma Wheeler,F,East Midlands Region,Lower Than A Level,40-50%,35-55,N
632526,Lynn Deltoro,F,East Anglian Region,Lower Than A Level,20-30%,35-55,N
632533,Naomi Johnson,F,Yorkshire Region,Lower Than A Level,50-60%,0-35,N
632543,Linda Macdonald,F,East Anglian Region,HE Qualification,40-50%,0-35,N
632558,Louis Randolph,F,South East Region,Lower Than A Level,50-60%,35-55,N
632559,Virginia Ziegler,F,London Region,A Level or Equivalent,20-30%,35-55,N
632569,Maria Ortega,F,West Midlands Region,A Level or Equivalent,0-10%,35-55,N
632577,Andrea Elliott,F,London Region,Lower Than A Level,10-20,0-35,N
632613,Bertha Estrada,F,East Anglian Region,Lower Than A Level,10-20,0-35,N
632619,Elvira Mixon,F,Yorkshire Region,Lower Than A Level,10-20,0-35,N
632631,George Wilson,M,South East Region,Lower Than A Level,70-80%,0-35,N
632633,James Street,M,North Region,A Level or Equivalent,70-80%,0-35,N
632638,Carmen Shepard,F,East Midlands Region,A Level or Equivalent,70-80%,0-35,N
632640,Cheryl Aguilar,F,South West Region,Lower Than A Level,90-100%,35-55,N
632667,Christopher Carter,M,East Anglian Region,Lower Than A Level,60-70%,35-55,Y
632673,Emma Hawkins,F,North Region,A Level or Equivalent,70-80%,0-35,N
632675,Joann Oberg,F,South East Region,Lower Than A Level,10-20,35-55,Y
632687,Brenda Brown,F,North Region,No Formal quals,10-20,0-35,N
632936,Howard Harris,M,London Region,Lower Than A Level,60-70%,0-35,N
632959,Aaron Vincent,M,North Region,Lower Than A Level,20-30%,35-55,N
632966,Judy Goodman,F,South East Region,Lower Than A Level,0-10%,0-35,N
632989,Cheryl Potts,F,London Region,Lower Than A Level,30-40%,0-35,N
633026,Evan Mohler,M,South West Region,A Level or Equivalent,80-90%,35-55,N
633096,Michelle Lee,F,North Western Region,Lower Than A Level,20-30%,35-55,N
633098,Faye Fuller,F,South Region,Lower Than A Level,60-70%,0-35,N
633118,Carmen Applebee,F,West Midlands Region,Lower Than A Level,30-40%,35-55,N
633123,Patricia Barta,F,London Region,A Level or Equivalent,50-60%,0-35,Y
633209,April Groves,F,East Anglian Region,Lower Than A Level,50-60%,0-35,N
633285,Mary Jones,F,East Midlands Region,A Level or Equivalent,80-90%,0-35,Y
633389,Fern Johnson,F,London Region,A Level or Equivalent,20-30%,35-55,Y
633417,James Hernandez,M,London Region,A Level or Equivalent,10-20,35-55,N
633429,Jesus Woodward,M,East Midlands Region,Lower Than A Level,70-80%,35-55,N
633435,John Lanzo,M,London Region,A Level or Equivalent,20-30%,0-35,N
633436,Amy Brogdon,F,South East Region,Lower Than A Level,60-70%,35-55,N
633448,Donna Gunter,F,Yorkshire Region,A Level or Equivalent,10-20,0-35,N
633453,Lawanda Perine,F,South West Region,HE Qualification,50-60%,35-55,N
633459,Sharon Moore,F,West Midlands Region,A Level or Equivalent,30-40%,35-55,N
633464,Eugene Jones,M,South East Region,Lower Than A Level,90-100%,0-35,N
633474,Daniel Santos,M,East Anglian Region,Lower Than A Level,90-100%,35-55,N
633498,Katherine Huff,F,West Midlands Region,A Level or Equivalent,30-40%,0-35,N
633514,Tina Harwell,F,South Region,A Level or Equivalent,80-90%,0-35,N
633515,Christina Looney,F,London Region,Lower Than A Level,10-20,0-35,N
633569,Melinda Hill,F,East Anglian Region,Lower Than A Level,90-100%,0-35,N
633585,Rose Kiser,F,Scotland,A Level or Equivalent,70-80%,0-35,N
633588,Asia Weston,F,South East Region,HE Qualification,90-100%,0-35,N
633608,Amy Nelson,F,East Midlands Region,Lower Than A Level,0-10%,0-35,N
633609,Janice Cisneros,F,Yorkshire Region,Lower Than A Level,70-80%,0-35,N
633643,Amy Toms,F,East Midlands Region,A Level or Equivalent,80-90%,35-55,N
633660,Sherry Graham,F,North Western Region,Lower Than A Level,10-20,0-35,N
633666,Lucille Robles,F,North Western Region,Lower Than A Level,60-70%,35-55,N
633682,Anne Loftus,F,North Western Region,Lower Than A Level,60-70%,35-55,N
633683,Timothy Andino,M,East Midlands Region,A Level or Equivalent,80-90%,0-35,Y
633685,Mary Liu,F,London Region,A Level or Equivalent,40-50%,35-55,N
633690,Mary Lucas,F,South Region,Lower Than A Level,50-60%,0-35,N
633747,Lindsey Lapierre,F,West Midlands Region,Lower Than A Level,10-20,35-55,N
633749,Dwayne Gallagher,M,West Midlands Region,Lower Than A Level,0-10%,0-35,N
633923,Harriett Lopez,F,Yorkshire Region,A Level or Equivalent,40-50%,0-35,N
633956,Zofia Brown,F,East Anglian Region,A Level or Equivalent,90-100%,35-55,N
633967,Cecilia Delisi,F,North Region,Lower Than A Level,10-20,0-35,N
633979,Pamela Anderson,F,South East Region,Lower Than A Level,60-70%,35-55,N
634018,John Hirko,M,South East Region,Lower Than A Level,70-80%,35-55,N
634027,Horace Ramos,M,Yorkshire Region,A Level or Equivalent,10-20,35-55,N
634054,Jonathan Parke,M,East Anglian Region,A Level or Equivalent,10-20,0-35,N
634061,Norma Pershall,F,Yorkshire Region,A Level or Equivalent,30-40%,0-35,N
634066,Mark Becker,M,London Region,A Level or Equivalent,10-20,0-35,N
634076,Evelyn Coone,F,East Anglian Region,HE Qualification,80-90%,35-55,N
634234,Frank Hanrahan,M,East Midlands Region,Lower Than A Level,20-30%,35-55,N
634258,Tammy Bush,F,West Midlands Region,A Level or Equivalent,0-10%,0-35,N
634273,Beth Arrowood,F,West Midlands Region,Lower Than A Level,30-40%,0-35,N
634311,Kitty Anderson,F,East Anglian Region,Lower Than A Level,10-20,35-55,N
634316,Rachelle Ripper,F,North Region,Lower Than A Level,60-70%,0-35,N
634320,Helen Chai,F,North Western Region,Lower Than A Level,10-20,35-55,Y
634323,Ginger Thomas,F,South East Region,Lower Than A Level,60-70%,0-35,N
634340,Craig Vaux,M,Yorkshire Region,A Level or Equivalent,70-80%,0-35,N
634344,Kendall Fleming,M,London Region,Lower Than A Level,80-90%,0-35,Y
634345,George Johnston,M,East Anglian Region,HE Qualification,60-70%,0-35,N
634347,Clarice Downs,F,North Region,Lower Than A Level,70-80%,35-55,N
634369,Jackie Rivera,F,London Region,Lower Than A Level,70-80%,35-55,N
634404,Juanita Merced,F,South East Region,Lower Than A Level,30-40%,35-55,N
634444,Jean Williams,F,London Region,Lower Than A Level,0-10%,0-35,N
634461,Sylvia Turner,F,East Midlands Region,Lower Than A Level,10-20,35-55,Y
634470,Sandra Roe,F,South Region,A Level or Equivalent,,0-35,N
634494,Jodi Staley,F,South West Region,Lower Than A Level,70-80%,0-35,N
634498,Amanda Frank,F,London Region,A Level or Equivalent,60-70%,0-35,N
634503,Kimberly Simoneaux,F,South Region,Lower Than A Level,30-40%,0-35,N
634529,Andrew Palazzi,M,North Western Region,Lower Than A Level,10-20,0-35,N
634530,Sherry Yang,F,East Midlands Region,Lower Than A Level,40-50%,0-35,N
634547,Michelle Padilla,F,South West Region,A Level or Equivalent,60-70%,0-35,N
634551,Ramona Chandler,F,South Region,A Level or Equivalent,80-90%,0-35,N
634562,Veronica Henderson,F,London Region,A Level or Equivalent,10-20,0-35,N
634569,Jean Weathersby,F,Yorkshire Region,Lower Than A Level,0-10%,0-35,N
634583,Mabel Mcfall,F,East Anglian Region,A Level or Equivalent,80-90%,35-55,N
634746,Marshall Major,M,London Region,Lower Than A Level,10-20,35-55,N
634751,Ruth South,F,South West Region,Lower Than A Level,90-100%,0-35,N
634789,Layne Washinton,F,South East Region,A Level or Equivalent,90-100%,0-35,N
634822,Hazel Hernandez,F,West Midlands Region,Lower Than A Level,0-10%,0-35,N
634848,Marissa Carter,F,East Midlands Region,Lower Than A Level,90-100%,0-35,N
634899,Joanne Covell,F,East Anglian Region,Lower Than A Level,20-30%,35-55,Y
634933,Loretta Cook,F,South Region,Lower Than A Level,30-40%,35-55,N
634968,Karen Coleman,F,South East Region,Lower Than A Level,50-60%,35-55,N
634986,Glenda Petty,F,East Midlands Region,A Level or Equivalent,10-20,35-55,N
635017,Tony Kozlowski,M,Yorkshire Region,Lower Than A Level,80-90%,35-55,N
635035,Rosa Purcell,F,West Midlands Region,A Level or Equivalent,40-50%,35-55,N
635052,Linda Tabor,F,North Western Region,A Level or Equivalent,0-10%,0-35,N
635233,Larry Pena,M,North Western Region,A Level or Equivalent,70-80%,0-35,N
635506,Patricia Hanson,F,London Region,A Level or Equivalent,10-20,35-55,N
635813,Annie Cormier,F,West Midlands Region,Lower Than A Level,20-30%,0-35,N
635885,Elijah Chase,M,South Region,Lower Than A Level,0-10%,0-35,N
1338955,Edith Morales,F,London Region,A Level or Equivalent,0-10%,35-55,N
1413027,Laura Dean,F,East Anglian Region,Lower Than A Level,70-80%,35-55,N
1422737,Annett Clark,F,South West Region,Lower Than A Level,50-60%,35-55,N
1860171,Jonathan Garcia,M,East Anglian Region,HE Qualification,50-60%,35-55,N
1882021,Gladys Rutherford,F,East Midlands Region,Lower Than A Level,30-40%,35-55,N
1897611,Marie Branz,F,East Anglian Region,Lower Than A Level,0-10%,35-55,N
1986312,Antonia Cruz,F,South East Region,A Level or Equivalent,30-40%,35-55,Y
1994632,Dawn Benthall,F,West Midlands Region,Lower Than A Level,40-50%,35-55,Y
2011327,Alice Phillips,F,Yorkshire Region,A Level or Equivalent,80-90%,35-55,N
2067555,Amalia Greene,F,North Western Region,Lower Than A Level,0-10%,0-35,N
2081937,Vanessa Riordan,F,North Western Region,A Level or Equivalent,20-30%,35-55,N
2082945,Gisela Alexander,F,East Anglian Region,A Level or Equivalent,90-100%,35-55,N
2135315,April Lavadera,F,Yorkshire Region,A Level or Equivalent,50-60%,35-55,N
2237813,Donna Wilson,F,London Region,A Level or Equivalent,20-30%,0-35,N
2252963,Clara Coyne,F,North Western Region,Lower Than A Level,30-40%,35-55,N
2262510,Lydia Briggs,F,London Region,A Level or Equivalent,30-40%,0-35,Y
2264282,Amber Harrison,F,East Midlands Region,Lower Than A Level,20-30%,35-55,N
2272474,Jean Perry,F,Yorkshire Region,A Level or Equivalent,70-80%,35-55,N
2322120,Josephine Ford,F,Yorkshire Region,HE Qualification,10-20,35-55,N
2351589,Cynthia Newman,F,South East Region,HE Qualification,50-60%,35-55,N
2392554,Miguel Flinn,M,East Midlands Region,Lower Than A Level,50-60%,0-35,Y
2410140,Tory George,F,North Western Region,A Level or Equivalent,60-70%,35-55,N
2445562,Richard Harrison,M,North Western Region,A Level or Equivalent,0-10%,35-55,Y
2452045,Richard Mcdonald,M,Yorkshire Region,A Level or Equivalent,10-20,0-35,N
2477545,Betty Kavanagh,F,South West Region,Lower Than A Level,20-30%,35-55,Y
2526485,Mary Jackson,F,West Midlands Region,A Level or Equivalent,70-80%,35-55,N
2533407,Stephanie Ivy,F,East Midlands Region,HE Qualification,20-30%,35-55,N
2546763,Jeanne Danforth,F,North Western Region,A Level or Equivalent,0-10%,0-35,Y
2563715,Kelly Lamboy,F,London Region,A Level or Equivalent,10-20,35-55,N
2574822,Carol Mottillo,F,Yorkshire Region,A Level or Equivalent,20-30%,0-35,N
2574825,Ethel Heflin,F,South Region,Lower Than A Level,50-60%,0-35,N
2577437,Dorothy Green,F,East Midlands Region,Lower Than A Level,40-50%,0-35,N
2619903,Christina Willis,F,Yorkshire Region,Lower Than A Level,30-40%,0-35,N
2649914,Joanne Burton,F,North Western Region,A Level or Equivalent,60-70%,35-55,N
2658277,Nereida Dick,F,South East Region,A Level or Equivalent,10-20,0-35,N
2672138,Signe Palma,F,North Western Region,Lower Than A Level,10-20,35-55,Y
2677135,John Fransen,M,Yorkshire Region,Lower Than A Level,70-80%,0-35,N
2682002,Desire Lopez,F,Yorkshire Region,Lower Than A Level,80-90%,35-55,N
2689480,Evelyn Winter,F,North Region,A Level or Equivalent,40-50%,35-55,N
2695362,Stephanie Braun,F,East Midlands Region,A Level or Equivalent,0-10%,0-35,N
31205,Danny Mead,M,East Midlands Region,Lower Than A Level,20-30%,35-55,Y
52702,Dorothy Wood,F,Scotland,Lower Than A Level,20-30%,35-55,N
60162,Pamela Malpass,F,London Region,A Level or Equivalent,30-40%,35-55,N
63949,Lee Holland,F,Ireland,Lower Than A Level,30-40%,0-35,N
91041,Lisa Gulick,F,Yorkshire Region,Lower Than A Level,0-10%,0-35,N
92103,Nancy Ochoa,F,West Midlands Region,A Level or Equivalent,10-20,0-35,N
121182,Phillip Stroud,M,North Western Region,A Level or Equivalent,20-30%,0-35,N
125407,Donna Duprey,F,East Anglian Region,Lower Than A Level,80-90%,0-35,Y
131314,Todd Chancellor,M,South Region,A Level or Equivalent,20-30%,35-55,N
132932,Diane Soto,F,South West Region,Lower Than A Level,60-70%,35-55,Y
140938,Evelyn Markell,F,South West Region,A Level or Equivalent,30-40%,0-35,N
141827,Gerald Syring,M,South West Region,Lower Than A Level,40-50%,0-35,Y
181251,Anna Morris,F,South Region,Lower Than A Level,50-60%,55<=,N
198167,Silvana Potter,F,East Anglian Region,A Level or Equivalent,20-30%,35-55,N
226879,Elida Langley,F,Scotland,HE Qualification,80-90%,35-55,N
226890,Lyle Hallmark,M,South West Region,A Level or Equivalent,10-20,0-35,N
232480,Daisy Willis,F,London Region,Lower Than A Level,40-50%,35-55,N
237921,Gretchen Wisbey,F,London Region,Lower Than A Level,50-60%,35-55,N
239751,Bonnie Butler,F,East Midlands Region,Lower Than A Level,10-20,35-55,N
260951,Jackie Steil,F,East Anglian Region,No Formal quals,70-80%,0-35,N
263341,Homer Runyan,M,North Western Region,Lower Than A Level,10-20,0-35,N
275136,Charles Facer,M,South West Region,Lower Than A Level,0-10%,35-55,Y
276893,Dawn Fierro,F,South West Region,A Level or Equivalent,30-40%,0-35,Y
290854,Dania Flora,F,Scotland,A Level or Equivalent,10-20,35-55,N
291937,Lou Chernosky,F,Wales,HE Qualification,0-10%,35-55,N
302145,Leandra Mayo,F,North Western Region,Lower Than A Level,0-10%,35-55,Y
302522,Crystal Flanagan,F,East Anglian Region,Lower Than A Level,60-70%,35-55,N
308807,Samuel Johnson,M,East Anglian Region,A Level or Equivalent,50-60%,0-35,N
313925,Mary Korth,F,North Region,A Level or Equivalent,10-20,35-55,N
317399,Timothy Morales,M,South Region,Lower Than A Level,90-100%,0-35,Y
323940,Phyllis Phelps,F,South East Region,Lower Than A Level,50-60%,35-55,N
330682,Catherine Smith,F,East Anglian Region,Lower Than A Level,90-100%,0-35,N
338113,Michelle Mcguinness,F,London Region,Lower Than A Level,60-70%,0-35,N
339645,Kim Rudnick,F,East Midlands Region,Lower Than A Level,80-90%,0-35,N
340242,June Thomas,F,East Midlands Region,Lower Than A Level,60-70%,0-35,N
342466,Russell Parilla,M,London Region,Lower Than A Level,30-40%,35-55,N
342946,Marjorie Hunter,F,South Region,Lower Than A Level,40-50%,0-35,N
343655,Deborah Moreno,F,South Region,Lower Than A Level,40-50%,35-55,N
348837,Beryl Lotz,F,East Anglian Region,A Level or Equivalent,60-70%,0-35,N
350944,Kent Marshall,M,North Western Region,Lower Than A Level,10-20,0-35,Y
358341,Ashley Lance,F,Wales,A Level or Equivalent,60-70%,35-55,N
358966,Kathleen Wright,F,South West Region,Lower Than A Level,40-50%,35-55,Y
370129,Marlene Miller,F,Scotland,HE Qualification,70-80%,35-55,N
371402,Emma Houston,F,East Midlands Region,Lower Than A Level,0-10%,35-55,N
372141,Lillian Goettle,F,South East Region,A Level or Equivalent,60-70%,0-35,N
378969,Ruby Davis,F,Yorkshire Region,A Level or Equivalent,70-80%,0-35,N
380599,Sonya Denny,F,North Western Region,Lower Than A Level,0-10%,0-35,N
380668,Linda Nunez,F,South East Region,Lower Than A Level,20-30%,35-55,N
383608,Joseph Smith,M,London Region,Lower Than A Level,30-40%,0-35,N
386180,Thelma Donovan,F,East Anglian Region,Lower Than A Level,40-50%,0-35,N
387446,Rosalind Shurtleff,F,East Anglian Region,A Level or Equivalent,80-90%,35-55,N
388259,Jo Wilson,F,Yorkshire Region,A Level or Equivalent,40-50%,35-55,N
396532,Catherine Hager,F,Wales,Lower Than A Level,50-60%,35-55,Y
402596,Glenda Arias,F,East Midlands Region,Lower Than A Level,80-90%,0-35,N
410043,Karen Sloan,F,London Region,Post Graduate Qualification,10-20,35-55,N
414633,Tina Morris,F,Yorkshire Region,A Level or Equivalent,30-40%,0-35,N
415307,Monica Shaw,F,South West Region,Lower Than A Level,40-50%,0-35,Y
416700,Arthur Sobel,M,East Midlands Region,Lower Than A Level,70-80%,0-35,N
423093,Charlotte Gomez,F,North Western Region,Lower Than A Level,10-20,35-55,N
429004,Eric Rasmussen,M,South Region,A Level or Equivalent,80-90%,35-55,N
439170,Brian Paulin,M,South East Region,Lower Than A Level,30-40%,0-35,Y
442987,Marie Moore,F,East Midlands Region,Lower Than A Level,50-60%,35-55,N
443765,Charlotte Calendine,F,East Midlands Region,Lower Than A Level,20-30%,35-55,N
465567,Ali Davis,M,London Region,Lower Than A Level,80-90%,0-35,N
465952,Dennis Chavez,M,South West Region,Lower Than A Level,50-60%,35-55,N
470187,Lilly Cole,F,East Midlands Region,Lower Than A Level,60-70%,0-35,N
470900,Michelle Wood,F,Yorkshire Region,Lower Than A Level,40-50%,35-55,N
472049,Elizabeth Singletary,F,North Western Region,Lower Than A Level,10-20,35-55,N
478886,Phyllis King,F,Wales,Lower Than A Level,50-60%,35-55,N
480914,Patricia Bray,F,East Anglian Region,No Formal quals,10-20,0-35,N
498564,Lucy Mcglone,F,North Western Region,Lower Than A Level,0-10%,0-35,Y
499187,April Futch,F,South East Region,A Level or Equivalent,70-80%,35-55,N
500915,Nicole Mccormick,F,South West Region,Lower Than A Level,60-70%,35-55,Y
501888,Maria Sole,F,South West Region,Lower Than A Level,10-20,0-35,Y
505216,Lynn Hollins,F,West Midlands Region,A Level or Equivalent,0-10%,35-55,N
505762,Ida Kline,F,South West Region,A Level or Equivalent,50-60%,0-35,N
506205,Robert Rodriguez,M,East Anglian Region,A Level or Equivalent,20-30%,35-55,N
513166,Marlene Burns,F,South East Region,Lower Than A Level,50-60%,0-35,Y
514648,Anita Feliz,F,West Midlands Region,Lower Than A Level,90-100%,0-35,N
515345,Kathleen Warren,F,South East Region,Lower Than A Level,10-20,0-35,N
